DEALERSHIP_ID,REGION,CUSTOMER_NO,FIRSTNAME,LASTNAME,ADDRESS,CITY,STATE,ZIP,COUNTRY,PHONE_NUMBER,GENDER,INCOME,EMAIL,AGE,DATE
23,East,4868,ARLENE,BALEY,10166 LINUS STREET,Fairfax,Virginia,55401,United States,6122751769,U,137776,abaley@lycos.com,39,01/02/2003 00:00:00
23,East,4913,ORIENA,PRUITT,1839 ROUNDED STREET,Fairfax,Virginia,0,United States,4508665817,U,155587,opruitt@aol.com,30,01/02/2003 00:00:00
23,East,4987,AMORITA,EDDISON,6542 REJECTED STREET,Fairfax,Virginia,98107,United States,2064683973,U,93246,aeddison@hotmail.com,38,01/02/2003 00:00:00
23,East,4989,ROSANNE,SLOAN,4049 PURSUITS STREET,Fairfax,Virginia,60602,United States,3129047257,U,195086,rsloan@netzero.net,31,01/02/2003 00:00:00
23,East,5027,MAURITIA,SELLAR,4596 KINDLE STREET,Fairfax,Virginia,75201,United States,2147603485,U,82248,msellar@excite.com,34,01/02/2003 00:00:00
23,East,5155,CHARLENE,GREENLEY,5740 HERRINGTON AVENUE,Fairfax,Virginia,94108,United States,4155369351,U,112704,cgreenley@ureach.com,32,01/02/2003 00:00:00
23,East,5163,ATLANTA,INGOLD,4244 MEWED STREET,Fairfax,Virginia,55408,United States,6124408549,U,63199,aingold@aol.com,32,01/02/2003 00:00:00
23,East,5202,ADALIA,SALVADORE,462 FORE STREET,Fairfax,Virginia,0,United States,0209408905,U,100223,asalvadore@yahoo.com,34,01/02/2003 00:00:00
23,East,5299,ATALIE,UNDERHILL,11508 OUTPERFORMS STREET,Fairfax,Virginia,10009,United States,2126638063,U,108033,aunderhill@lycos.com,33,01/02/2003 00:00:00
23,East,5302,SOPHIA,DOWNEY,5119 RAVAGER STREET,Fairfax,Virginia,19092,United States,2152166115,U,177638,sdowney@earthlink.net,36,01/02/2003 00:00:00
23,East,5304,DECIMA,RUSH,5733 MANN LANE,Fairfax,Virginia,75203,United States,2148535284,U,91777,drush@mindspring.com,38,01/02/2003 00:00:00
23,East,5376,REBECCA,HALEY,1511 TOILS STREET,Fairfax,Virginia,60602,United States,3129154542,U,136330,rhaley@hotmail.com,37,01/02/2003 00:00:00
23,East,5396,ROSA,SANDS,3434 DISMEMBERED CIRCLE,Fairfax,Virginia,10009,United States,2126285161,U,73758,rsands@msn.com,33,01/02/2003 00:00:00
23,East,5425,TOBEY,POLLARD,9593 STRIPE STREET,Fairfax,Virginia,90003,United States,3233862622,U,43497,tpollard@hotmail.com,37,01/02/2003 00:00:00
23,East,5445,PSYCHE,SANDSTRUM,9539 COSTLY TURNPIKE,Fairfax,Virginia,75201,United States,2142743074,U,113337,psandstrum@netzero.net,32,01/02/2003 00:00:00
23,East,5534,EDWINA,HARTZOG,7680 HUSTLED STREET,Fairfax,Virginia,,United States,5622259591,U,129773,ehartzog@netzero.net,36,01/02/2003 00:00:00
23,East,5547,JASMINE,PATTERSON,2740 INDIVIDUAL TURNPIKE,Fairfax,Virginia,0,United States,4504346707,U,142948,jpatterson@excite.com,39,01/02/2003 00:00:00
23,East,5551,SIBYL,MONROE,7087 UNBLOCKED LANE,Fairfax,Virginia,2108,United States,6178772534,U,72604,smonroe@netzero.net,37,01/02/2003 00:00:00
23,East,5591,IVANE,JESSUP,9495 PHONING STREET,Fairfax,Virginia,19102,United States,2157310427,U,77777,ijessup@hotmail.com,36,01/02/2003 00:00:00
23,East,5633,STTELLA,ALBANS,381 JUROR STREET,Fairfax,Virginia,19107,United States,2152756120,U,169838,salbans@excite.com,30,01/02/2003 00:00:00
23,East,5635,ETHEL,GARNER,31 ROYAL HILL,Fairfax,Virginia,0,United States,0208669986,U,77618,egarner@msn.com,34,01/02/2003 00:00:00
23,East,5676,FANNY,BUTTLER,31 ROYAL HILL,Fairfax,Virginia,0,United States,0201730492,U,86105,fbuttler@netzero.net,34,01/02/2003 00:00:00
23,East,5788,DIONE,STOCKS,8565 ENTITLED STREET,Fairfax,Virginia,60602,United States,3122264822,U,105816,dstocks@earthlink.net,33,01/02/2003 00:00:00
23,East,5823,GEORGIANA,LIBBY,7214 REVOLUTIONS LANE,Fairfax,Virginia,19103,United States,2156643708,U,195276,glibby@lycos.com,38,01/02/2003 00:00:00
23,East,5871,BLOSSOM,KIRK,78 ROSE LANE,Fairfax,Virginia,0,United States,0205217182,U,172321,bkirk@ureach.com,32,01/02/2003 00:00:00
23,East,5889,DIONA,FORSTER,10166 LINUS STREET,Fairfax,Virginia,55401,United States,6126835820,U,125591,dforster@yahoo.com,36,01/02/2003 00:00:00
23,East,5919,ARDITH,MALLONEY,1565 BESIDE STREET,Fairfax,Virginia,19092,United States,2155335794,U,138732,amalloney@excite.com,37,01/02/2003 00:00:00
23,East,5941,ANNEMARIE,RILL,10335 LEATHERS STREET,Fairfax,Virginia,60605,United States,3123422786,U,64022,arill@lycos.com,31,01/02/2003 00:00:00
23,East,5949,NESSA,EVERETT,4877 RIDE CIRCLE,Fairfax,Virginia,60605,United States,3125804746,U,170213,neverett@earthlink.net,33,01/02/2003 00:00:00
23,East,5958,NOLITA,WADDELL,104 ESCAPE BOULEVARD,Fairfax,Virginia,55411,United States,6129452417,U,133958,nwaddell@earthlink.net,32,01/02/2003 00:00:00
23,East,5991,HELEN,HOLE,7087 UNBLOCKED LANE,Fairfax,Virginia,2108,United States,6173971580,U,167469,hhole@mindspring.com,32,01/02/2003 00:00:00
23,East,6017,JANEL,CURR,9760 SCEPTER TURNPIKE,Fairfax,Virginia,10007,United States,2128701256,U,194656,jcurr@usa.net,33,01/02/2003 00:00:00
23,East,6028,MADELEINE,ELGIN,5910 SPEEDS STREET,Fairfax,Virginia,60607,United States,3122103107,U,165752,melgin@msn.com,33,01/02/2003 00:00:00
23,East,6041,CECILIA,FITZPATRICK,2448 INEXCUSABLY DRIVE,Fairfax,Virginia,90004,United States,3238688740,U,160010,cfitzpatrick@earthlink.net,38,01/02/2003 00:00:00
23,East,6049,BABETTA,SHEETZ,178 PRETENDING TURNPIKE,Fairfax,Virginia,0,United States,4169588299,U,52597,bsheetz@excite.com,34,01/02/2003 00:00:00
23,East,6093,DELIA,FAIRMAN,10569 CHALMERS STREET,Fairfax,Virginia,98101,United States,2064796797,U,70393,dfairman@excite.com,33,01/02/2003 00:00:00
23,East,6119,AUDREY,KADEN,1839 ROUNDED STREET,Fairfax,Virginia,0,United States,4505112217,U,91590,akaden@yahoo.com,36,01/02/2003 00:00:00
23,East,6120,REBA,ALBERS,9190 CONTRACTUAL DRIVE,Fairfax,Virginia,55407,United States,6125846889,U,190184,ralbers@ureach.com,34,01/02/2003 00:00:00
23,East,6134,BETT,CURR,MANCHESTER ROAD,Fairfax,Virginia,0,United States,0203080399,U,114167,bcurr@aol.com,30,01/02/2003 00:00:00
23,East,6230,HILDA,GENTLE,6858 MANUFACTURED CIRCLE,Fairfax,Virginia,10013,United States,2128281233,U,152811,hgentle@earthlink.net,38,01/02/2003 00:00:00
23,East,6303,HATTIE,GLADDEN,1233 FOOLPROOF STREET,Fairfax,Virginia,98101,United States,2061571931,U,153142,hgladden@hotmail.com,33,01/02/2003 00:00:00
23,East,6316,AGNES,EDMONDSON,10706 MORES CIRCLE,Fairfax,Virginia,19107,United States,2155780957,U,84997,aedmondson@msn.com,38,01/02/2003 00:00:00
23,East,6353,MONICA,KIKER,4068 ASYNCHRONOUS STREET,Fairfax,Virginia,10010,United States,2127242559,U,189677,mkiker@hotmail.com,31,01/02/2003 00:00:00
23,East,6370,PEONY,CROCKER,6161 MEDICS CIRCLE,Fairfax,Virginia,10006,United States,2128407081,U,58507,pcrocker@prodigy.com,38,01/02/2003 00:00:00
23,East,6375,LOU,PRATT,2296 SUPPRESSORS STREET,Fairfax,Virginia,55409,United States,6124815188,U,113740,lpratt@hotmail.com,36,01/02/2003 00:00:00
23,East,6447,MOYA,WALSH,4582 DEFECTIVE STREET,Fairfax,Virginia,19106,United States,2159653767,U,171504,mwalsh@lycos.com,35,01/02/2003 00:00:00
23,East,6468,ALICIA,IVY,4596 KINDLE STREET,Fairfax,Virginia,75201,United States,2141486086,U,108894,aivy@ureach.com,35,01/02/2003 00:00:00
23,East,6511,LORRAINE,SANDSTRUM,26 ROSSLYN HILL,Fairfax,Virginia,0,United States,0201499804,U,88923,lsandstrum@lycos.com,38,01/02/2003 00:00:00
23,East,6543,ALEXA,LADD,5287 TIMEOUT AVENUE,Fairfax,Virginia,55411,United States,6122773317,U,123606,aladd@mindspring.com,35,01/02/2003 00:00:00
23,East,6566,PRANE,LINDSEY,11371 BARELY BOULEVARD,Fairfax,Virginia,2110,United States,6179302299,U,57321,plindsey@prodigy.com,37,01/02/2003 00:00:00
23,East,6587,CHRISTA,SPENCE,10166 LINUS STREET,Fairfax,Virginia,55401,United States,6127057375,U,115033,cspence@hotmail.com,34,01/02/2003 00:00:00
23,East,6652,CLOVER,LEARY,8276 OLYMPIC STREET,Fairfax,Virginia,10005,United States,2129701522,U,192689,cleary@msn.com,32,01/02/2003 00:00:00
23,East,6732,JUSTINA,LOTTO,325 HARROW ROAD,Fairfax,Virginia,0,United States,0203613314,U,96696,jlotto@excite.com,37,01/02/2003 00:00:00
23,East,6765,MADELAINE,HIGGINS,3691 CALDERA STREET,Fairfax,Virginia,94105,United States,4157685138,U,165067,mhiggins@yahoo.com,38,01/02/2003 00:00:00
23,East,6766,EVELYN,CASSIDY,4244 MEWED STREET,Fairfax,Virginia,55408,United States,6126662309,U,183765,ecassidy@aol.com,37,01/02/2003 00:00:00
23,East,4730,PEONY,COLE,WEIDENWEG 12,Fairfax,Virginia,14469,United States,3318253756,M,73979,pcole@mindspring.com,33,01/02/2003 00:00:00
23,East,4730,PEONY,COLE,WEIDENWEG 12,Fairfax,Virginia,14469,United States,3318253756,F,73979,pcole@mindspring.com,33,01/02/2003 00:00:00
23,East,4805,BIANCA,LEE,9427 SULKINESS AVENUE,Fairfax,Virginia,98111,United States,2065279302,F,153680,blee@yahoo.com,37,01/02/2003 00:00:00
23,East,5202,ADALIA,SALVADORE,462 FORE STREET,Fairfax,Virginia,0,United States,0209408905,F,100223,asalvadore@yahoo.com,34,01/02/2003 00:00:00
23,East,5302,SOPHIA,DOWNEY,5119 RAVAGER STREET,Fairfax,Virginia,19092,United States,2152166115,F,177638,sdowney@earthlink.net,36,01/02/2003 00:00:00
23,East,5304,DECIMA,RUSH,5733 MANN LANE,Fairfax,Virginia,75203,United States,2148535284,F,91777,drush@mindspring.com,38,01/02/2003 00:00:00
23,East,5591,IVANE,JESSUP,9495 PHONING STREET,Fairfax,Virginia,19102,United States,2157310427,M,77777,ijessup@hotmail.com,36,01/02/2003 00:00:00
23,East,5823,GEORGIANA,LIBBY,7214 REVOLUTIONS LANE,Fairfax,Virginia,19103,United States,2156643708,F,195276,glibby@lycos.com,38,01/02/2003 00:00:00
23,East,5991,HELEN,HOLE,7087 UNBLOCKED LANE,Fairfax,Virginia,2108,United States,6173971580,F,167469,hhole@mindspring.com,32,01/02/2003 00:00:00
24,East,6,Hung,Do,1709 Cimarron Pkwy,Charleston,West Virginia,30350,United States,7705510269,M,45000,,32,01/02/2003 00:00:00
24,East,43,Long T,Do,4725 Buford Hwy Ne,Charleston,West Virginia,30341,United States,7709868908,M,33000,,32,01/02/2003 00:00:00
24,East,79,Karl Jr,Zedell,5080 Nesbit Ferry Ln,Charleston,West Virginia,30350,United States,7706730210,M,44000,zkarljr@geocities.com,35,01/02/2003 00:00:00
24,East,81,Carol A,Andersen,1312 Sunland Dr Ne,Charleston,West Virginia,30319,United States,4048419531,F,16000,acarola@xyz.org,47,01/02/2003 00:00:00
24,East,86,Gloria R,Bradford,2135 Godby Rd,Charleston,West Virginia,30349,United States,4047621219,F,24000,bgloriar@hotmail.com,47,01/02/2003 00:00:00
24,East,94,Lonnie,Gibson,4385 Old Fairburn Rd,Charleston,West Virginia,30349,United States,4043498713,F,38000,glonnie@hotmail.com,47,01/02/2003 00:00:00
24,East,109,J,Anderson,3904 N Hill Pkwy,Charleston,West Virginia,30341,United States,7704589607,M,18000,aj@univ.edu,49,01/02/2003 00:00:00
24,East,145,Chris,Teaford,3138 Asbury Sq,Charleston,West Virginia,30346,United States,7709015769,M,34000,,32,01/02/2003 00:00:00
24,East,149,A,Anders,1200 Peachtree St Ne,Charleston,West Virginia,30309,United States,4048927326,F,42000,aa@hotmail.com,32,01/02/2003 00:00:00
24,East,186,Mike,Lulejian,3981 Briarcliff Rd Ne,Charleston,West Virginia,30345,United States,4043207300,M,73000,lmike@univ.edu,18,01/02/2003 00:00:00
24,East,203,Jacqueline,Ernst,4102 Noble Creek Dr Nw,Charleston,West Virginia,30327,United States,4043517783,F,96000,ejacqueline@geocities.com,19,01/02/2003 00:00:00
24,East,260,J O Jr,Erni,1912 Innwood Rd Ne,Charleston,West Virginia,30329,United States,4043254393,M,90000,,32,01/02/2003 00:00:00
24,East,273,Lynda,Idleman,1826 New York Ave Ne,Charleston,West Virginia,30307,United States,4043781478,F,112000,ilynda@xyz.org,32,01/02/2003 00:00:00
24,East,277,Douglas,Ander,199 14th St Ne,Charleston,West Virginia,30309,United States,4048750062,M,47000,adouglas@geocities.com,32,01/02/2003 00:00:00
24,East,305,Marcella D,Bradley,46 Bouldercrest Ln Se,Charleston,West Virginia,30316,United States,4042430681,F,38000,bmarcellad@compuserve.com,34,01/02/2003 00:00:00
24,East,330,Imoh,Andem,3546 Ashford Dnwody Rd Ne,Charleston,West Virginia,30319,United States,7709369342,M,72000,,34,01/02/2003 00:00:00
24,East,331,L M,Brace,3868 Peachtree Rd Ne,Charleston,West Virginia,30319,United States,4042613285,M,90000,blm@yahoo.com,34,01/02/2003 00:00:00
24,East,346,W C Iii,Idol,7635 Nesbit Ferry Rd,Charleston,West Virginia,30350,United States,7703940363,F,61000,,34,01/02/2003 00:00:00
24,East,359,John,Zebracki,426 Granville Ct Ne,Charleston,West Virginia,30328,United States,7705228482,M,49000,zjohn@geocities.com,34,01/02/2003 00:00:00
24,East,366,Florine,Roach,4575 Heather Ct Sw,Charleston,West Virginia,30331,United States,4043445239,F,59000,rflorine@mailcity.com,34,01/02/2003 00:00:00
24,East,368,Marshall,Bradley,15 Standish Ave Nw,Charleston,West Virginia,30309,United States,4048747416,M,79000,bmarshall@xyz.org,34,01/02/2003 00:00:00
24,East,382,Michael,Egger,85 8th Ave,Charleston,West Virginia,10011,United States,2122430156,M,45000,,34,01/02/2003 00:00:00
24,East,392,K V,Prabhakar,220 E 60th St,Charleston,West Virginia,10022,United States,2127590474,M,15000,pkv@mailcity.com,34,01/02/2003 00:00:00
24,East,397,Jon P,Rorech,60 W 66th St,Charleston,West Virginia,10023,United States,2128779255,M,45000,,34,01/02/2003 00:00:00
24,East,418,C F,Ciacci,95 Christopher St,Charleston,West Virginia,10014,United States,2126911747,M,16000,,37,01/02/2003 00:00:00
24,East,435,Ed,Huang,330 E 39th St,Charleston,West Virginia,10016,United States,2128189783,M,3000,hed@univ.edu,37,01/02/2003 00:00:00
24,East,465,Stowe C,Phelps,149 E 73rd St,Charleston,West Virginia,10021,United States,2125709113,M,13000,pstowec@hotmail.com,37,01/02/2003 00:00:00
24,East,532,C,Lo,340 W 86th St,Charleston,West Virginia,10024,United States,2128758161,F,35000,lc@mailcity.com,39,01/02/2003 00:00:00
24,East,547,Justa,Viafara,66 Avenue C,Charleston,West Virginia,10009,United States,2126736156,F,17000,,39,01/02/2003 00:00:00
24,East,590,Michael,Keck,6 Varick St,Charleston,West Virginia,10013,United States,2122191079,M,114000,,39,01/02/2003 00:00:00
24,East,598,Conrad,Obregon,345 W 93rd St,Charleston,West Virginia,10025,United States,2128766614,M,57000,oconrad@geocities.com,39,01/02/2003 00:00:00
24,East,609,Frank,Prendergast,233 E 82nd St,Charleston,West Virginia,10028,United States,2123272849,M,57000,,39,01/02/2003 00:00:00
24,East,697,Joseph M,Jabaley,116 Charles St,Charleston,West Virginia,10014,United States,2129245566,M,78000,jjosephm@geocities.com,32,01/02/2003 00:00:00
24,East,719,C G,Roraback,263 W End Ave,Charleston,West Virginia,10023,United States,2123620208,M,4000,,32,01/02/2003 00:00:00
24,East,753,Celestine,Jackson,174 W 136th St,Charleston,West Virginia,10030,United States,2122831667,F,66000,,23,01/02/2003 00:00:00
24,East,799,J,Obre,425 E 58th St,Charleston,West Virginia,10022,United States,2127531055,M,22000,oj@hotmail.com,23,01/02/2003 00:00:00
24,East,858,Janet,Zobel,11 Charlton St,Charleston,West Virginia,10014,United States,2122559316,F,67000,zjanet@geocities.com,45,01/02/2003 00:00:00
24,East,929,Jerry,Weans,910 W End Ave,Charleston,West Virginia,10025,United States,2128648161,M,39000,wjerry@yahoo.com,45,01/02/2003 00:00:00
24,East,964,Yu C,Huang,178 Bleecker St,Charleston,West Virginia,10012,United States,2129822275,M,20000,hyuc@xyz.org,48,01/02/2003 00:00:00
24,East,995,M,Rabinowitz,220 E 67th St,Charleston,West Virginia,10021,United States,2127346553,F,49000,rm@hotmail.com,48,01/02/2003 00:00:00
24,East,1005,Charles,Jackson,313 W 29th St,Charleston,West Virginia,10001,United States,2126290022,M,12000,,48,01/02/2003 00:00:00
24,East,1028,Niki,Zotos,43 E 1st St,Charleston,West Virginia,10003,United States,2122532774,M,36000,zniki@hotmail.com,52,01/02/2003 00:00:00
24,East,1029,Charles Jr,Cimorelli,18 Oakwd Rd,Charleston,West Virginia,12550,United States,9145643096,M,7000,,52,01/02/2003 00:00:00
24,East,1078,Kenneth,Jackman,55 W 100th St,Charleston,West Virginia,10025,United States,2126669827,M,64000,jkenneth@mailcity.com,52,01/02/2003 00:00:00
24,East,1113,Frederic,Kebreau,490 Amsterdam Ave,Charleston,West Virginia,10024,United States,2127247047,M,45000,kfrederic@yahoo.com,52,01/02/2003 00:00:00
24,East,1122,P L,Golberg,1915 39th Ave E,Charleston,West Virginia,98112,United States,2063285588,M,44000,gpl@yahoo.com,52,01/02/2003 00:00:00
24,East,1180,Aaron,Pincus,231 S 177th Pl,Charleston,West Virginia,98148,United States,2064336608,M,56000,paaron@xyz.org,52,01/02/2003 00:00:00
24,East,1189,Clare,Sommers,5532 37th Ave Ne,Charleston,West Virginia,98105,United States,2065270781,M,6000,,52,01/02/2003 00:00:00
24,East,1212,Katharine,Irby,4039 Ne 58th St,Charleston,West Virginia,98105,United States,2065227965,F,31000,ikatharine@mailcity.com,52,01/02/2003 00:00:00
24,East,1225,Jay S,Broadgate,2146 N 160th St,Charleston,West Virginia,98133,United States,2063621959,M,49000,bjays@geocities.com,52,01/02/2003 00:00:00
24,East,1242,Ron,Dickneite,917 S 211th Pl,Charleston,West Virginia,98198,United States,2068249517,M,11000,dron@univ.edu,52,01/02/2003 00:00:00
24,East,1264,Jozsef,Pinczes,12247 22d S,Charleston,West Virginia,98168,United States,2062482775,M,3000,,56,01/02/2003 00:00:00
24,East,1298,Marilyn,Pierce,3410 38th Ave Sw,Charleston,West Virginia,98126,United States,2069383128,F,22000,pmarilyn@xyz.org,56,01/02/2003 00:00:00
24,East,1340,Donald H,Usitalo,17818 29th Ave Ne,Charleston,West Virginia,98155,United States,2063633476,M,118000,udonaldh@compuserve.com,56,01/02/2003 00:00:00
24,East,1361,Ken,Abramson,2615 Ne 70th St,Charleston,West Virginia,98115,United States,2065224327,M,47000,aken@compuserve.com,61,01/02/2003 00:00:00
24,East,1382,Lawrence L,Pierce,900 University St,Charleston,West Virginia,98101,United States,2063823228,M,70000,plawrencel@hotmail.com,61,01/02/2003 00:00:00
24,East,1447,Caroline,Golias,703 Bellevue E,Charleston,West Virginia,98102,United States,2063293810,F,16000,gcaroline@geocities.com,61,01/02/2003 00:00:00
24,East,1490,Andy,Sommers,400 Ne 65th St,Charleston,West Virginia,98115,United States,2065258652,M,36000,sandy@univ.edu,61,01/02/2003 00:00:00
24,East,1580,Bryan,Clark,4504 16th Ave Ne,Charleston,West Virginia,98105,United States,2069852624,M,95000,,62,01/02/2003 00:00:00
24,East,1679,Aleman,Nuria,3027 E Side Blvd,Charleston,West Virginia,90063,United States,3232688927,M,80000,naleman@geocities.com,62,01/02/2003 00:00:00
24,East,1683,Reynaldo,Reniva,1214 Silver Lake Blvd,Charleston,West Virginia,90026,United States,2134138713,M,57000,rreynaldo@geocities.com,62,01/02/2003 00:00:00
24,East,1703,Larry,Wilbourn,1014 E 73d,Charleston,West Virginia,90001,United States,3235860724,M,1000,,62,01/02/2003 00:00:00
24,East,1705,Jolena,James,1225 S Wilton Pl,Charleston,West Virginia,90019,United States,3237325656,M,102000,jjolena@univ.edu,62,01/02/2003 00:00:00
24,East,1731,J,Kingsbury,3042 Rowena Dr,Charleston,West Virginia,90720,United States,5624305744,M,66000,kj@xyz.org,62,01/02/2003 00:00:00
24,East,1745,Clifford Sr,Isaac,1137 Manzanita St,Charleston,West Virginia,90029,United States,3236611808,M,29000,icliffordsr@mailcity.com,62,01/02/2003 00:00:00
24,East,1828,STANILAUS,RUSK,6 RIPPLE ROAD,Charleston,West Virginia,0,United States,0206879462,U,100396,srusk@aol.com,34,01/02/2003 00:00:00
24,East,1882,GLENN,RELLIS,5546 PERFORMANCE STREET,Charleston,West Virginia,98106,United States,2069625489,U,172234,grellis@aol.com,34,01/02/2003 00:00:00
24,East,1918,RENE,VALE,1362 INTERLACED TURNPIKE,Charleston,West Virginia,60609,United States,3128689621,U,148923,rvale@lycos.com,36,01/02/2003 00:00:00
24,East,1931,DONALD,DONALDSON,10120 ADORN STREET,Charleston,West Virginia,0,United States,4506623340,U,193497,ddonaldson@yahoo.com,38,01/02/2003 00:00:00
24,East,1947,DAN,PATRICK,3750 ARCHETYPE AVENUE,Charleston,West Virginia,98102,United States,2068224659,U,186410,dpatrick@usa.net,31,01/02/2003 00:00:00
24,East,2034,OCTAVIUS,DOWD,3062 SOUTH BOULEVARD,Charleston,West Virginia,60610,United States,3122559256,U,95737,odowd@usa.net,35,01/02/2003 00:00:00
24,East,2051,WORDEN,ROBBINETTE,4556 SWAB STREET,Charleston,West Virginia,10009,United States,2124152817,U,133941,wrobbinette@mindspring.com,36,01/02/2003 00:00:00
24,East,2058,DANE,KNOX,249 BELIEFS STREET,Charleston,West Virginia,10012,United States,2124626378,U,127129,dknox@prodigy.com,35,01/02/2003 00:00:00
24,East,2123,TED,GOOMES,5732 LEMONS DRIVE,Charleston,West Virginia,,United States,5628540785,U,55540,tgoomes@msn.com,36,01/02/2003 00:00:00
24,East,2131,NORMAN,GREELEY,4421 WATER DRIVE,Charleston,West Virginia,2109,United States,6173769866,U,45769,ngreeley@lycos.com,32,01/02/2003 00:00:00
24,East,2188,MEREDITH,ROTHROCK,2114 LOITERS TURNPIKE,Charleston,West Virginia,90001,United States,3234662124,U,158710,mrothrock@yahoo.com,32,01/02/2003 00:00:00
24,East,2226,GARTH,DOWLING,4278 PLAYTIME STREET,Charleston,West Virginia,0,United States,4167888557,U,154111,gdowling@msn.com,38,01/02/2003 00:00:00
24,East,2286,TEDMUND,ROHRBACK,112 VOICED STREET,Charleston,West Virginia,,United States,5622822080,U,85646,trohrback@mindspring.com,38,01/02/2003 00:00:00
24,East,2372,FREDERICK,REUTER,5288 DETECTED LANE,Charleston,West Virginia,98108,United States,2063069742,U,148943,freuter@excite.com,36,01/02/2003 00:00:00
24,East,2375,MALCOM,KKOTZMAN,3770 TAILOR STREET,Charleston,West Virginia,94108,United States,4151282703,U,139471,mkkotzman@netzero.net,33,01/02/2003 00:00:00
24,East,2394,UPTON,LEGARD,202-206 BUCKINGHAM PALACE ROAD,Charleston,West Virginia,0,United States,0207948088,U,113502,ulegard@excite.com,35,01/02/2003 00:00:00
24,East,2455,CORY,DONOVAN,11884 BUOYANT TURNPIKE,Charleston,West Virginia,0,United States,6049202741,U,153145,cdonovan@hotmail.com,34,01/02/2003 00:00:00
24,East,2506,WILFRID,ODENWALLD,GREGOR-MENDEL-STRASSE 9,Charleston,West Virginia,14469,United States,3312714505,U,71132,wodenwalld@prodigy.com,33,01/02/2003 00:00:00
24,East,2543,CLARENCE,WOOD,10717 SWAB DRIVE,Charleston,West Virginia,90005,United States,3238198353,U,78222,cwood@aol.com,35,01/02/2003 00:00:00
24,East,2644,OMAR,FEATHERS,5849 TELLS STREET,Charleston,West Virginia,60610,United States,3127217701,U,86240,ofeathers@netzero.net,35,01/02/2003 00:00:00
24,East,2649,CHARLES,PEREZ,12A HOLMES ROAD,Charleston,West Virginia,0,United States,0208192875,U,88972,cperez@prodigy.com,33,01/02/2003 00:00:00
24,East,2666,WENDEL,MINNEVER,1897 UNWIND STREET,Charleston,West Virginia,0,United States,4501361510,U,194510,wminnever@hotmail.com,34,01/02/2003 00:00:00
24,East,2704,GARLAND,CALLIHAN,2575 MERCILESS CIRCLE,Charleston,West Virginia,98102,United States,2061148591,U,169449,gcallihan @prodigy.com,36,01/02/2003 00:00:00
24,East,2769,SANDERS,LEACH,11539 PETITIONED AVENUE,Charleston,West Virginia,10009,United States,2124975650,U,156247,sleach@msn.com,35,01/02/2003 00:00:00
24,East,2809,GLENN,FARLEY,6125 HYDRODYNAMIC STREET,Charleston,West Virginia,94106,United States,4158775682,U,65230,gfarley@aol.com,33,01/02/2003 00:00:00
24,East,2829,RANDAL,RUBENS,2575 MERCILESS CIRCLE,Charleston,West Virginia,98102,United States,2069308973,U,41759,rrubens@msn.com,31,01/02/2003 00:00:00
24,East,2886,LANG,TAGG,FLUGHAFENALLEE 26,Charleston,West Virginia,93057,United States,9414761649,U,86765,ltagg@usa.net,35,01/02/2003 00:00:00
24,East,2925,ELIOT,DODGE,GREGOR-MENDEL-STRASSE 9,Charleston,West Virginia,70173,United States,7113221797,U,170657,edodge@prodigy.com,30,01/02/2003 00:00:00
24,East,2943,DANE,GLIDDEN,3750 ARCHETYPE AVENUE,Charleston,West Virginia,98102,United States,2066314188,U,84178,dglidden@aol.com,33,01/02/2003 00:00:00
24,East,2956,EGBERT,POINDEXTER,9246 BLINKS LANE,Charleston,West Virginia,0,United States,6041423374,U,112069,epoindexter@yahoo.com,39,01/02/2003 00:00:00
24,East,2961,VINCENT,NOVAK,2351 ESQUIRE STREET,Charleston,West Virginia,75201,United States,2141120272,U,181005,vnovak@aol.com,35,01/02/2003 00:00:00
24,East,3006,SAUL,RELLIS,38 SALISBURY ROAD,Charleston,West Virginia,0,United States,0206754276,U,178921,srellis@msn.com,31,01/02/2003 00:00:00
24,East,3039,ZEL,SIMMS,5222 FLAUNTED TURNPIKE,Charleston,West Virginia,60608,United States,3126008386,U,47709,zsimms@aol.com,35,01/02/2003 00:00:00
24,East,3042,ELBERT,MANE,137 MILLIONTH BOULEVARD,Charleston,West Virginia,19107,United States,2159215926,U,115727,emane@excite.com,31,01/02/2003 00:00:00
24,East,3072,ABNER,MANUEL,11651 PERIPHERY CIRCLE,Charleston,West Virginia,60603,United States,3128507944,U,153408,amanuel@excite.com,33,01/02/2003 00:00:00
24,East,3089,JAMIE,KIRK,9842 TRACER TURNPIKE,Charleston,West Virginia,,United States,5629060226,U,63385,jkirk@yahoo.com,38,01/02/2003 00:00:00
24,East,3138,CECIL,FIEFER,10019 STUNT BOULEVARD,Charleston,West Virginia,90004,United States,3235460053,U,151754,cfiefer@netzero.net,37,01/02/2003 00:00:00
24,East,3199,YORK,HAMILTON,5-7 HIGH STREET,Charleston,West Virginia,0,United States,0206760016,U,42336,yhamilton@lycos.com,38,01/02/2003 00:00:00
24,East,3215,RAMSEY,RAYBUCK,11024 ENTRUST STREET,Charleston,West Virginia,60603,United States,3123385566,U,159952,rraybuck@netzero.net,38,01/02/2003 00:00:00
24,East,3264,GAYLORD,ROWE,173-183 LORDSHIP LANE,Charleston,West Virginia,0,United States,0205501906,U,143808,growe@lycos.com,34,01/02/2003 00:00:00
